found_taxa,accepted_name_usage,taxonomic_status,species,subspecies,taxon_rank,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,speciesid,taxon_id,bold_id,ncbi_id,genusid
Phyllomenia cornuadentata,Phyllomenia cornuadentata,accepted,Phyllomenia cornuadentata,NA,species,Mollusca,Solenogastres,NA,Phyllomeniidae,Phyllomenia,TRUE,NA,NA,340765,340765,NA,NA,298356
Pruvotina pallioglandulata,Pruvotina pallioglandulata,accepted,Pruvotina pallioglandulata,NA,species,Mollusca,Solenogastres,NA,Pruvotinidae,Pruvotina,TRUE,NA,NA,340774,340774,NA,NA,138387
Spengelomenia intermedia,Spengelomenia intermedia,accepted,Spengelomenia intermedia,NA,species,Mollusca,Solenogastres,NA,Amphimeniidae,Spengelomenia,TRUE,NA,NA,340786,340786,NA,NA,298340
Promachoteuthis,Promachoteuthis,accepted,NA,NA,genus,Mollusca,Cephalopoda,Oegopsida,Promachoteuthidae,Promachoteuthis,TRUE,NA,FALSE,NA,341454,NA,NA,341454
Thaumeledone gunteri,Thaumeledone gunteri,accepted,Thaumeledone gunteri,NA,species,Mollusca,Cephalopoda,Octopoda,Megaleledonidae,Thaumeledone,TRUE,NA,FALSE,342262,342262,140306,164548,325339
Sphaeronella metavargulae,Sphaeronella metavargulae,accepted,Sphaeronella metavargulae,NA,species,Arthropoda,Copepoda,Siphonostomatoida,Nicothoidae,Sphaeronella,TRUE,FALSE,FALSE,355734,355734,NA,NA,135631
Sphaeronella synasteropeae,Sphaeronella synasteropeae,accepted,Sphaeronella synasteropeae,NA,species,Arthropoda,Copepoda,Siphonostomatoida,Nicothoidae,Sphaeronella,TRUE,FALSE,FALSE,360615,360615,NA,NA,135631
Parabroteas sarsi,Parabroteas sarsi,accepted,Parabroteas sarsi,NA,species,Arthropoda,Copepoda,Calanoida,Centropagidae,Parabroteas,TRUE,FALSE,FALSE,364892,364892,8259,366532,347673
Liljeborgia homospora,Liljeborgia homospora,accepted,Liljeborgia homospora,NA,species,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,TRUE,FALSE,FALSE,384594,384594,NA,NA,101582
Tractolira sparta,Tractolira sparta,accepted,Tractolira sparta,NA,species,Mollusca,Gastropoda,Neogastropoda,Volutidae,Tractolira,TRUE,NA,NA,384760,384760,NA,NA,382325
Saemundssonia lockleyi,Saemundssonia lockleyi,accepted,Saemundssonia lockleyi,NA,species,Arthropoda,Hexapoda,Phthiraptera,Philopteridae,Saemundssonia,TRUE,NA,NA,385030,385030,NA,1131756,384819
Austrocytheridea dispersopunctata,Austrocytheridea dispersopunctata,accepted,Austrocytheridea dispersopunctata,NA,species,Arthropoda,Ostracoda,Podocopida,Cytherideidae,Austrocytheridea,TRUE,NA,FALSE,391234,391234,NA,NA,391233
Microcythere frigida,Microcythere frigida,accepted,Microcythere frigida,NA,species,Arthropoda,Ostracoda,Podocopida,Microcytheridae,Microcythere,TRUE,FALSE,FALSE,391287,391287,NA,NA,127653
Myrena meridionalis,Myrena meridionalis,accepted,Myrena meridionalis,NA,species,Arthropoda,Ostracoda,Podocopida,Loxoconchidae,Myrena,TRUE,FALSE,FALSE,391289,391289,NA,NA,391288
Leptopecten latiauratus,Leptopecten latiauratus,accepted,Leptopecten latiauratus,NA,species,Mollusca,Bivalvia,Pectinida,Pectinidae,Leptopecten,TRUE,NA,NA,394312,394312,NA,509993,394308
Oswaldella niobae,Oswaldella niobae,accepted,Oswaldella niobae,NA,species,Cnidaria,Hydrozoa,Leptothecata,Kirchenpaueriidae,Oswaldella,TRUE,FALSE,FALSE,395331,395331,NA,NA,174638
Crepidula onyx,Crepidula onyx,accepted,Crepidula onyx,NA,species,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,TRUE,NA,NA,397063,397063,31493,211790,137722
Xymenopsis subnodosus,Xymenopsis subnodosus,accepted,Xymenopsis subnodosus,NA,species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Xymenopsis,TRUE,NA,NA,399478,399478,NA,NA,196962
Nucella lamellosa,Nucella lamellosa,accepted,Nucella lamellosa,NA,species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,TRUE,NA,NA,404218,404218,30718,51630,138199
Rhabdocalyptus australis,Rhabdocalyptus australis,accepted,Rhabdocalyptus australis,NA,species,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Rhabdocalyptus,TRUE,FALSE,FALSE,410064,410064,NA,NA,178290
Ensis macha,Ensis macha,accepted,Ensis macha,NA,species,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,TRUE,FALSE,FALSE,413610,413610,507893,483424,138333
Cypris,Cypris,accepted,NA,NA,genus,Arthropoda,Ostracoda,Podocopida,Cyprididae,Cypris,FALSE,NA,NA,NA,415273,NA,1708515,415273
Nerita peloronta,Nerita peloronta,accepted,Nerita peloronta,NA,species,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,TRUE,NA,NA,419504,419504,164239,537785,138254
Cassis flammea,Cassis flammea,accepted,Cassis flammea,NA,species,Mollusca,Gastropoda,Littorinimorpha,Cassidae,Cassis,TRUE,NA,NA,419777,419777,856692,2483511,206265
Codakia orbicularis,Codakia orbicularis,accepted,Codakia orbicularis,NA,NA,Mollusca,Bivalvia,Lucinida,Lucinidae,Codakia,TRUE,NA,NA,420787,420787,NA,13016,146849
Antimelatoma,Antimelatoma,accepted,NA,NA,genus,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Antimelatoma,TRUE,NA,NA,NA,432396,NA,NA,432396
Mangelia martensi,Mangelia martensi,accepted,Mangelia martensi,NA,species,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,TRUE,NA,NA,434346,434346,NA,NA,137820
Leucippa pentagona,Leucippa pentagona,accepted,Leucippa pentagona,NA,species,Arthropoda,Malacostraca,Decapoda,Epialtidae,Leucippa,TRUE,FALSE,FALSE,441460,441460,645138,2036733,439291
Antipodactis scotiae,Antipodactis scotiae,accepted,Antipodactis scotiae,NA,species,Cnidaria,Anthozoa,Actiniaria,Antipodactinidae,Antipodactis,TRUE,NA,NA,446801,446801,NA,NA,446800
Bythocypris polarsterni,Bythocypris polarsterni,accepted,Bythocypris polarsterni,NA,species,Arthropoda,Ostracoda,Podocopida,Bythocyprididae,Bythocypris,TRUE,NA,NA,460173,460173,NA,NA,127572
Macropyxis parajeans,Macropyxis parajeans,accepted,Macropyxis parajeans,NA,species,Arthropoda,Ostracoda,Podocopida,Macrocyprididae,Macropyxis,TRUE,NA,NA,460345,460345,NA,NA,390765
Macrosarisa andeep,Macrosarisa andeep,accepted,Macrosarisa andeep,NA,species,Arthropoda,Ostracoda,Podocopida,Macrocyprididae,Macrosarisa,TRUE,NA,NA,460349,460349,NA,NA,415596
Australicythere paenepolylyca,Australicythere paenepolylyca,accepted,Australicythere paenepolylyca,NA,species,Arthropoda,Ostracoda,Podocopida,Hemicytheridae,Australicythere,TRUE,NA,FALSE,461389,461389,NA,NA,391258
Divalinga quadrisulcata,Divalinga quadrisulcata,accepted,Divalinga quadrisulcata,NA,species,Mollusca,Bivalvia,Lucinida,Lucinidae,Divalinga,TRUE,FALSE,FALSE,464137,464137,NA,244474,181319
Celleporella tehuelcha,Celleporella tehuelcha,accepted,Celleporella tehuelcha,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Celleporella,TRUE,FALSE,FALSE,467526,467526,NA,NA,110929
Isosecuriflustra,Isosecuriflustra,accepted,NA,NA,genus,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Isosecuriflustra,TRUE,NA,NA,NA,468484,NA,NA,468484
Beania fragilis,Beania fragilis,accepted,Beania fragilis,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania,TRUE,FALSE,FALSE,469079,469079,NA,NA,110822
Beania maxilla,Beania maxilla,accepted,Beania maxilla,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania,TRUE,FALSE,FALSE,469080,469080,NA,NA,110822
Securiflustra bifoliata,Securiflustra bifoliata,accepted,Securiflustra bifoliata,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Securiflustra,TRUE,FALSE,FALSE,469817,469817,NA,NA,110916
Smittina jullieni,Smittina jullieni,accepted,Smittina jullieni,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina,TRUE,FALSE,FALSE,470506,470506,NA,NA,110979
Arachnopusia admiranda,Arachnopusia admiranda,accepted,Arachnopusia admiranda,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Arachnopusiidae,Arachnopusia,TRUE,FALSE,FALSE,471078,471078,NA,NA,172883
Paracellaria cellarioides,Paracellaria cellarioides,accepted,Paracellaria cellarioides,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Paracellaria,TRUE,FALSE,FALSE,471181,471181,NA,NA,173330
Polacanthoderes martinezi,Polacanthoderes martinezi,accepted,Polacanthoderes martinezi,NA,species,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Polacanthoderes,TRUE,NA,NA,477221,477221,NA,NA,477220
Cominella olsoni,Cominella olsoni,accepted,Cominella olsoni,NA,species,Mollusca,Gastropoda,Neogastropoda,Cominellidae,Cominella,TRUE,FALSE,FALSE,490929,490929,NA,NA,196902
Asthelys antarctica,Asthelys antarctica,accepted,Asthelys antarctica,NA,species,Mollusca,Gastropoda,Seguenziida,Seguenziidae,Asthelys,TRUE,NA,NA,492407,492407,NA,NA,138470
Cuspidaria minima,Cuspidaria minima,accepted,Cuspidaria minima,NA,species,Mollusca,Bivalvia,NA,Cuspidariidae,Cuspidaria,TRUE,FALSE,FALSE,505133,505133,NA,NA,137858
Paphies donacina,Paphies donacina,accepted,Paphies donacina,NA,species,Mollusca,Bivalvia,Venerida,Mesodesmatidae,Paphies,TRUE,NA,NA,505809,505809,208521,2566124,206582
Linucula,Linucula,accepted,NA,NA,genus,Mollusca,Bivalvia,Nuculida,Nuculidae,Linucula,TRUE,NA,NA,NA,511191,NA,NA,511191
Gyroscala commutata,Gyroscala commutata,accepted,Gyroscala commutata,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Gyroscala,TRUE,NA,NA,524634,524634,NA,NA,137945
Psolus arnaudi,Psolus arnaudi,accepted,Psolus arnaudi,NA,species,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,TRUE,FALSE,FALSE,528816,528816,187656,NA,146121
Onoba striola,Onoba striola,accepted,Onoba striola,NA,species,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,TRUE,NA,NA,532266,532266,NA,NA,138451
Leptocollonia thielei,Leptocollonia thielei,accepted,Leptocollonia thielei,NA,species,Mollusca,Gastropoda,Trochida,Colloniidae,Leptocollonia,TRUE,NA,NA,532963,532963,NA,NA,196994
Clathrina broendstedi,Clathrina broendstedi,accepted,Clathrina broendstedi,NA,species,Porifera,Calcarea,Clathrinida,Clathrinidae,Clathrina,TRUE,FALSE,FALSE,564970,564970,NA,NA,131729
Chuniella compacta,Chuniella compacta,accepted,Chuniella compacta,NA,species,Nemertea,Hoplonemertea,Polystilifera,Chuniellidae,Chuniella,TRUE,NA,FALSE,573321,573321,NA,NA,122428
Margarella refulgens,Margarella refulgens,accepted,Margarella refulgens,NA,species,Mollusca,Gastropoda,Trochida,Calliostomatidae,Margarella,TRUE,NA,NA,582412,582412,NA,1172987,196989
Chondrocladia (Meliiderma) latrunculioides,Chondrocladia (Meliiderma) latrunculioides,accepted,Chondrocladia (Meliiderma) latrunculioides,NA,species,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,TRUE,FALSE,FALSE,596203,596203,NA,NA,131894
Pseudorchomene debroyeri,Pseudorchomene debroyeri,accepted,Pseudorchomene debroyeri,NA,species,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Pseudorchomene,TRUE,FALSE,FALSE,597784,597784,NA,1249032,176957
Anticythereis,Anticythereis,accepted,NA,NA,genus,Arthropoda,Ostracoda,Podocopida,Trachyleberididae,Anticythereis,TRUE,NA,FALSE,NA,598965,NA,NA,598965
Bythocypris atlantica,Bythocypris atlantica,accepted,Bythocypris atlantica,NA,species,Arthropoda,Ostracoda,Podocopida,Bythocyprididae,Bythocypris,TRUE,FALSE,FALSE,599346,599346,NA,NA,127572
Adontorhina pisum,Adontorhina pisum,accepted,Adontorhina pisum,NA,species,Mollusca,Bivalvia,Lucinida,Thyasiridae,Adontorhina,TRUE,NA,NA,715235,715235,NA,NA,345772
Robsoniella falklandensis,Robsoniella falklandensis,accepted,Robsoniella falklandensis,NA,species,Arthropoda,Ostracoda,Podocopida,Bairdiidae,Robsoniella,TRUE,NA,FALSE,731199,731199,NA,NA,731198
Eucytherura rugosa,Eucytherura rugosa,accepted,Eucytherura rugosa,NA,species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Eucytherura,TRUE,NA,FALSE,731201,731201,NA,NA,127611
Hemingwayella (Parahemingwayella) dalzieli,Hemingwayella (Parahemingwayella) dalzieli,accepted,Hemingwayella (Parahemingwayella) dalzieli,NA,species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Hemingwayella,TRUE,NA,FALSE,731206,731206,NA,NA,598420
Hemingwayella (Parahemingwayella) reticulata,Hemingwayella (Parahemingwayella) reticulata,accepted,Hemingwayella (Parahemingwayella) reticulata,NA,species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Hemingwayella,TRUE,NA,FALSE,731207,731207,NA,NA,598420
Aitkenicythere,Aitkenicythere,accepted,NA,NA,genus,Arthropoda,Ostracoda,Podocopida,Entocytheridae,Aitkenicythere,TRUE,NA,FALSE,NA,731220,NA,NA,731220
Aparatanais spinanotandus,Aparatanais spinanotandus,accepted,Aparatanais spinanotandus,NA,species,Arthropoda,Malacostraca,Tanaidacea,Paratanaidae,Aparatanais,TRUE,NA,NA,740292,740292,NA,NA,732639
Oceanapia spinisphaera,Oceanapia spinisphaera,accepted,Oceanapia spinisphaera,NA,species,Porifera,Demospongiae,Haplosclerida,Phloeodictyidae,Oceanapia,TRUE,FALSE,FALSE,744886,744886,NA,NA,131852
Travisia monroi,Travisia monroi,accepted,Travisia monroi,NA,species,Annelida,Polychaeta,NA,Travisiidae,Travisia,TRUE,FALSE,FALSE,754719,754719,NA,NA,129417
Eatoniella mcleani,Eatoniella mcleani,accepted,Eatoniella mcleani,NA,species,Mollusca,Gastropoda,Littorinimorpha,Eatoniellidae,Eatoniella,TRUE,NA,NA,766768,766768,NA,NA,196950
Philomedes lofthousae,Philomedes lofthousae,accepted,Philomedes lofthousae,NA,species,Arthropoda,Ostracoda,Myodocopida,Philomedidae,Philomedes,TRUE,FALSE,FALSE,792344,792344,NA,NA,127524
Crisularia hyadesi,Crisularia hyadesi,accepted,Crisularia hyadesi,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Crisularia,TRUE,FALSE,FALSE,834033,834033,NA,NA,709415
Ischnochiton stramineus,Ischnochiton stramineus,accepted,Ischnochiton stramineus,NA,species,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,TRUE,NA,NA,847886,847886,NA,2483434,138088
Oligobregma mucronata,Oligobregma mucronata,accepted,Oligobregma mucronata,NA,species,Annelida,Polychaeta,NA,Scalibregmatidae,Oligobregma,TRUE,FALSE,FALSE,862596,862596,NA,NA,324770
Enixotrophon declinans,Enixotrophon declinans,accepted,Enixotrophon declinans,NA,species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Enixotrophon,TRUE,NA,NA,869775,869775,NA,NA,399018
Kurtiella planulata,Kurtiella planulata,accepted,Kurtiella planulata,NA,species,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,TRUE,NA,NA,876479,876479,NA,NA,345280
Neohyadesia signyi,Neohyadesia signyi,accepted,Neohyadesia signyi,NA,species,Arthropoda,Arachnida,Sarcoptiformes,Algophagidae,Neohyadesia,NA,NA,NA,877658,877658,NA,NA,877657
Antarctotetilla sagitta,Antarctotetilla sagitta,accepted,Antarctotetilla sagitta,NA,species,Porifera,Demospongiae,Tetractinellida,Tetillidae,Antarctotetilla,TRUE,NA,NA,885830,885830,852532,1783584,885824
Cephalodella auriculata,Cephalodella auriculata,accepted,Cephalodella auriculata,NA,species,Rotifera,Eurotatoria,Ploima,Notommatidae,Cephalodella,NA,TRUE,TRUE,886786,886786,NA,NA,134955
Cephalodella megalocephala,Cephalodella megalocephala,accepted,Cephalodella megalocephala,NA,species,Rotifera,Eurotatoria,Ploima,Notommatidae,Cephalodella,FALSE,TRUE,TRUE,886913,886913,NA,NA,134955
Encentrum mustela,Encentrum mustela,accepted,Encentrum mustela,NA,species,Rotifera,Eurotatoria,Ploima,Dicranophoridae,Encentrum,NA,NA,TRUE,886971,886971,NA,NA,134949
Hymedesmia (Hymedesmia) rowi,Hymedesmia (Hymedesmia) rowi,accepted,Hymedesmia (Hymedesmia) rowi,NA,species,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia,TRUE,FALSE,FALSE,934722,934722,NA,NA,131950
Orchomenella infinita,Orchomenella infinita,accepted,Orchomenella infinita,NA,species,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomenella,TRUE,FALSE,FALSE,1035116,1035116,760360,2058483,101634
Epimeria (Pseudepimeria) pulchra,Epimeria (Pseudepimeria) pulchra,accepted,Epimeria (Pseudepimeria) pulchra,NA,species,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,TRUE,FALSE,FALSE,1053010,1053010,NA,NA,101506
Alexandrella schellenbergi,Alexandrella schellenbergi,accepted,Alexandrella schellenbergi,NA,species,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Alexandrella,TRUE,FALSE,FALSE,1053357,1053357,NA,NA,176941
Epimeria (Epimeriella) atalanta,Epimeria (Epimeriella) atalanta,accepted,Epimeria (Epimeriella) atalanta,NA,species,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,TRUE,FALSE,FALSE,1053387,1053387,NA,NA,101506
Abyssocladia vaceleti,Abyssocladia vaceleti,accepted,Abyssocladia vaceleti,NA,species,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Abyssocladia,TRUE,FALSE,FALSE,1298039,1298039,NA,NA,184559
Aphelochaeta cincinnata,Aphelochaeta cincinnata,accepted,Aphelochaeta cincinnata,NA,species,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,TRUE,FALSE,FALSE,1317120,1317120,NA,NA,129240
Tharyx obtusus,Tharyx obtusus,accepted,Tharyx obtusus,NA,species,Annelida,Polychaeta,Terebellida,Cirratulidae,Tharyx,TRUE,FALSE,FALSE,1317862,1317862,NA,NA,129249
Antarctenchus,Antarctenchus,accepted,NA,NA,genus,Nematoda,Chromadorea,Rhabditida,Tylenchidae,Antarctenchus,FALSE,NA,NA,NA,1323048,NA,NA,1323048
Trichobranchus tribranchiatus,Trichobranchus tribranchiatus,accepted,Trichobranchus tribranchiatus,NA,species,Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus,TRUE,FALSE,FALSE,1381308,1381308,NA,NA,129718
Pachycymbiola scoresbyana,Pachycymbiola scoresbyana,accepted,Pachycymbiola scoresbyana,NA,species,Mollusca,Gastropoda,Neogastropoda,Volutidae,Pachycymbiola,TRUE,FALSE,FALSE,1457764,1457764,NA,NA,1457761
Syllis terraeignium,Syllis terraeignium,accepted,Syllis terraeignium,NA,species,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,TRUE,FALSE,FALSE,1468004,1468004,NA,NA,129680
Parafigularia taylori,Parafigularia taylori,accepted,Parafigularia taylori,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Parafigularia,TRUE,FALSE,FALSE,1478783,1478783,NA,NA,468612
Eusirus pontomedon,Eusirus pontomedon,accepted,Eusirus pontomedon,NA,species,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,TRUE,FALSE,FALSE,1509123,1509123,NA,NA,101519
Crella (Pytheas) santacruzae,Crella (Pytheas) santacruzae,accepted,Crella (Pytheas) santacruzae,NA,species,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,TRUE,FALSE,FALSE,1545836,1545836,NA,NA,131936
Ceratoserolis,Ceratoserolis,accepted,NA,NA,genus,Arthropoda,Malacostraca,Isopoda,Serolidae,Ceratoserolis,TRUE,FALSE,FALSE,NA,1554737,NA,NA,1554737
Chromaspirina,Chromaspirina,accepted,NA,NA,genus,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Chromaspirina,TRUE,TRUE,NA,NA,2345,NA,1041449,2345
Desmolaimus,Desmolaimus,accepted,NA,NA,genus,Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Desmolaimus,TRUE,TRUE,NA,NA,2474,NA,319959,2474
Echinoderes,Echinoderes,accepted,NA,NA,genus,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,TRUE,TRUE,NA,NA,101084,NA,327034,101084
Caprella,Caprella,accepted,NA,NA,genus,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,TRUE,FALSE,FALSE,NA,101430,NA,NA,101430
Eusiroides,Eusiroides,accepted,NA,NA,genus,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Eusiroides,TRUE,FALSE,FALSE,NA,101518,NA,1806135,101518
Nicippe,Nicippe,accepted,NA,NA,genus,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Nicippe,TRUE,FALSE,FALSE,NA,101709,NA,1943572,101709
Dendrodoa,Dendrodoa,accepted,NA,NA,genus,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Dendrodoa,TRUE,NA,NA,NA,103531,NA,30294,103531
Foxtonia,Foxtonia,accepted,NA,NA,genus,Arthropoda,Copepoda,Calanoida,Spinocalanidae,Foxtonia,TRUE,FALSE,FALSE,NA,104147,NA,883827,104147
Pseudochirella dubia,Pseudochirella dubia,accepted,Pseudochirella dubia,NA,species,Arthropoda,Copepoda,Calanoida,Aetideidae,Pseudochirella,TRUE,FALSE,FALSE,104329,104329,NA,NA,104126
Leucon,Leucon,accepted,NA,NA,genus,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,TRUE,TRUE,FALSE,NA,110414,NA,NA,110414
Ianthopsis,Ianthopsis,accepted,NA,NA,genus,Arthropoda,Malacostraca,Isopoda,Acanthaspidiidae,Ianthopsis,TRUE,FALSE,FALSE,NA,118309,NA,305786,118309
Ischnomesus,Ischnomesus,accepted,NA,NA,genus,Arthropoda,Malacostraca,Isopoda,Ischnomesidae,Ischnomesus,TRUE,FALSE,FALSE,NA,118358,NA,263184,118358
Pleuroprion,Pleuroprion,accepted,NA,NA,genus,Arthropoda,Malacostraca,Isopoda,Holidoteidae,Pleuroprion,TRUE,FALSE,FALSE,NA,118446,NA,2094509,118446
Idotea,Idotea,accepted,NA,NA,genus,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,TRUE,FALSE,FALSE,NA,118454,NA,82762,118454
Ctenodiscus,Ctenodiscus,accepted,NA,NA,genus,Echinodermata,Asteroidea,Paxillosida,Ctenodiscidae,Ctenodiscus,TRUE,FALSE,FALSE,NA,123258,NA,232940,123258
Benthothuria,Benthothuria,accepted,NA,NA,genus,Echinodermata,Holothuroidea,Persiculida,NA,Benthothuria,TRUE,NA,NA,NA,123461,NA,NA,123461
Benthogone,Benthogone,accepted,NA,NA,genus,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Benthogone,TRUE,NA,NA,NA,123522,NA,1902846,123522
Hymenaster pellucidus,Hymenaster pellucidus,accepted,Hymenaster pellucidus,NA,species,Echinodermata,Asteroidea,Velatida,Pterasteridae,Hymenaster,TRUE,FALSE,FALSE,124135,124135,221805,232952,123333
Ellipinion delagei,Ellipinion delagei,accepted,Ellipinion delagei,NA,species,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Ellipinion,TRUE,FALSE,FALSE,124724,124724,NA,NA,123511
Ophiocten hastatum,Ophiocten hastatum,accepted,Ophiocten hastatum,NA,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,TRUE,FALSE,FALSE,124854,124854,140257,869232,123561
Ophiura flagellata,Ophiura flagellata,accepted,Ophiura flagellata,NA,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,TRUE,FALSE,FALSE,124918,124918,140273,1815244,123574
Argilloecia cylindrica,Argilloecia cylindrica,accepted,Argilloecia cylindrica,NA,species,Arthropoda,Ostracoda,Podocopida,Pontocyprididae,Argilloecia,TRUE,NA,FALSE,128425,128425,NA,NA,127686
Dysponetus,Dysponetus,accepted,NA,NA,genus,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Dysponetus,TRUE,FALSE,FALSE,NA,129236,NA,115835,129236
Cirriformia,Cirriformia,accepted,NA,NA,genus,Annelida,Polychaeta,Terebellida,Cirratulidae,Cirriformia,TRUE,FALSE,FALSE,NA,129245,NA,279645,129245
Lacydonia,Lacydonia,accepted,NA,NA,genus,Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia,TRUE,FALSE,FALSE,NA,129324,NA,329450,129324
Augeneria,Augeneria,accepted,NA,NA,genus,Annelida,Polychaeta,Eunicida,Lumbrineridae,Augeneria,TRUE,FALSE,FALSE,NA,129332,NA,NA,129332
